# metr_deep MDP table provenance.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:09Z; ids MDPNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,from_entity,intermediary,to_entity,edge_type,documented_transaction,task,target_prefix,element_ids,entity_type,aliases,identifier,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDP0605,correction required before money-side gate approval: C02.E1 remains OPEN: METR's own named-supporter list with the capture date and page version it was taken from,,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://metr.org/about,METR is funded by donations,2026-09-16T13:34:27Z,correction required: C02.E1 remains OPEN: METR's own named-supporter list with the capture date and page version it was taken from,1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0012; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0606,correction required before money-side gate approval: Public Schedule B contributor identities are restricted; DAF sponsor Schedule I has no adviser/principal field,,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,recipient filings,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523209349300367_public.xml,RESTRICTED,2026-09-16T13:34:27Z,correction required: Public Schedule B contributor identities are restricted; DAF sponsor Schedule I has no adviser/principal field,1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0013; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0607,correction required before money-side gate approval: EU contract 4500137790 METR share undisclosed; UK AISI contract amount undisclosed; EUR is never converted to USD,,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,procurement records,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://metr.org/about,METR is funded by donations,2026-09-16T13:34:27Z,correction required: EU contract 4500137790 METR share undisclosed; UK AISI contract amount undisclosed; EUR is never converted to USD,1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0014; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0608,correction required before money-side gate approval: PLAN.md §7 item 8: MD51 has not approved the gate; this lane lists corrections rather than approving,,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://metr.org/blog/2026-08-14-funding-update/,"In the last 6 months, METR raised commitments of around $71 million.",2026-09-16T13:34:27Z,correction required: PLAN.md §7 item 8: MD51 has not approved the gate; this lane lists corrections rather than approving,1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0015; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0609,"correction required before money-side gate approval: PLAN.md §7 items 2, 9, 10: no frontier_command receipt, no two independent review receipts, no EXHAUSTION-GATE.json (this lane must not create it)",,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://metr.org/blog/2026-08-14-funding-update/,"In the last 6 months, METR raised commitments of around $71 million.",2026-09-16T13:34:27Z,"correction required: PLAN.md §7 items 2, 9, 10: no frontier_command receipt, no two independent review receipts, no EXHAUSTION-GATE.json (this lane must not create it)",1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0016; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0610,correction required before money-side gate approval: identified_compatible_total and unresolved_remainder rows in commitment_reconciliation.csv have empty url fields,,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://metr.org/blog/2026-08-14-funding-update/,"In the last 6 months, METR raised commitments of around $71 million.",2026-09-16T13:34:27Z,correction required: identified_compatible_total and unresolved_remainder rows in commitment_reconciliation.csv have empty url fields,1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0017; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0611,correction required before money-side gate approval: IRS TEOS interactive app remains HTTP 403 from this host; not a completed TEOS none-found,,,,,,D,MDP,C01.E4,,,,,,,,,,,,,,,,,,,,,,,,,IRS TEOS and e-file index,PLAN.md §7 exhaustion gate (money side) vs research/STATE.md frontier and recon,https://apps.irs.gov/app/eos/,"Title: Tax Exempt Organization Search | Internal Revenue Service URL Source: https://apps.irs.gov/app/eos/ Published Time: Fri, 29 May 2026 11:17:56 GMT Markdown Content: [Skip to main content](https://apps.irs.gov/app/eos/#main-content ""Skip to main content"") ![Image 1](blob:http://localhost/fec207",2026-09-16T13:34:27Z,correction required: IRS TEOS interactive app remains HTTP 403 from this host; not a completed TEOS none-found,1,,Gate remains closed until each listed correction is done or N/A-with-reason is recorded on the frontier.,CONFIRMED,,"Listed as a gate correction, not as a new money amount. research/STATE.md cited. no_kevinnbass_sources.; lane=research/grok-out/MD50-audit-money.csv#D0018; review=research/agents-2026-09-16/MDREVIEW-MD50.md"
MDP0612,RAND-bound grants/commitments read as Canary/METR receipts,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,funder filings,reclassify implied onward-money reading of 170 promoted edges,https://www.rand.org/news/press/2024/10/09.html,"The Audacious Project, a collaborative funding initiative housed at TED, has committed approximately $38 million to RAND and METR for Canary, a new research collaboration designed",2026-09-16T15:38:50Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=170,170,,A payment or commitment to RAND Corporation is not a documented transaction into METR (C06.E4).,CONFIRMED,,"Task C false-pipe reclassification. A payment or commitment to RAND Corporation is not a documented transaction into METR (C06.E4). Promoted row_ids: MDF0005;MDF0087;MDF0094;MDF0095;MDF0096;MDF0097;MDF0098;MDF0099;MDF0100;MDF0101;MDF0102;MDF0103;MDF0104;MDF0105;MDF0106;MDF0107;MDF0108;MDF0109;MDF0110;MDF0111;MDF0112;MDF0113;MDF0114;MDF0115;MDF0116;MDF0117;MDF0118;MDF0119;MDF0120;MDF0121;MDF0122;MDF0123;MDF0124;MDF0125;MDF0148;MDF0149;MDF0165;MDF0173;MDF0174;MDF0175;MDF0176;MDF0177;MDF0178;MDF0179;MDF0180;MDF0181;MDF0182;MDF0183;MDF0184;MDF0185;MDF0186;MDF0187;MDF0188;MDF0189;MDF0190;MDF0194;MDF0195;MDF0208;MDF0297;MDF0298;MDF0299;MDF0300;MDF0301;MDF0302;MDF0303;MDF0304;MDF0305;MDF0306;MDF0307;MDF0308;MDF0309;MDF0310;MDF0359;MDF0360;MDF0361;MDF0362;MDF0388;MDF0389;MDF0390;MDF0391;MDF0392;MDF0407;MDF0408;MDF0409;MDF0417;MDF0468;MDF0550;MDF0557;MDF0558;MDF0559;MDF0560;MDF0561;MDF0562;MDF0563;MDF0564;MDF0565;MDF0566;MDF0567;MDF0568;MDF0569;MDF0570;MDF0571;MDF0572;MDF0573;MDF0574;MDF0575;MDF0576;MDF0577;MDF0578;MDF0579;MDF0580;MDF0581;MDF0582;MDF0583;MDF0584;MDF0585;MDF0586;MDF0587;MDF0588;MDF0611;MDF0612;MDF0628;MDF0636;MDF0637;MDF0638;MDF0639;MDF0640;MDF0641;MDF0642;MDF0643;MDF0644;MDF0645;MDF0646;MDF0647;MDF0648;MDF0649;MDF0650;MDF0651;MDF0652;MDF0653;MDF0657;MDF0658;MDF0671;MDF0760;MDF0761;MDF0762;MDF0763;MDF0764;MDF0765;MDF0766;MDF0767;MDF0768;MDF0769;MDF0770;MDF0771;MDF0772;MDF0773;MDF0822;MDF0823;MDF0824;MDF0825;MDF0851;MDF0852;MDF0853;MDF0854;MDF0855;MDF0870;MDF0871;MDF0872;MDF0880. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. via=live. cited document re-fetched this run. Primary www.rand.org-news-press-2024-10-09-html-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#C01; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0613,Effective Ventures / Founders Pledge / DAF-sponsor / TED lines read as METR receipts,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,funder filings,reclassify implied onward-money reading of 280 promoted edges,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202231329349104238_public.xml,<GrantOrContributionPdDurYrGrp>,2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=280,280,,"A filed grant to EV, Founders Pledge, TED Foundation or a DAF sponsor is not a documented transaction into METR.",CONFIRMED,,"Task C false-pipe reclassification. A filed grant to EV, Founders Pledge, TED Foundation or a DAF sponsor is not a documented transaction into METR. Promoted row_ids: MDF0126;MDF0127;MDF0128;MDF0129;MDF0130;MDF0131;MDF0132;MDF0133;MDF0134;MDF0135;MDF0136;MDF0137;MDF0138;MDF0139;MDF0140;MDF0141;MDF0142;MDF0143;MDF0144;MDF0239;MDF0240;MDF0241;MDF0242;MDF0243;MDF0244;MDF0245;MDF0246;MDF0247;MDF0248;MDF0249;MDF0250;MDF0251;MDF0252;MDF0253;MDF0254;MDF0255;MDF0256;MDF0257;MDF0258;MDF0259;MDF0260;MDF0261;MDF0262;MDF0263;MDF0264;MDF0265;MDF0266;MDF0267;MDF0268;MDF0269;MDF0270;MDF0271;MDF0272;MDF0273;MDF0274;MDF0275;MDF0276;MDF0277;MDF0278;MDF0279;MDF0280;MDF0281;MDF0282;MDF0283;MDF0284;MDF0285;MDF0286;MDF0287;MDF0288;MDF0289;MDF0290;MDF0291;MDF0292;MDF0293;MDF0294;MDF0295;MDF0311;MDF0312;MDF0334;MDF0336;MDF0338;MDF0339;MDF0340;MDF0341;MDF0342;MDF0343;MDF0344;MDF0345;MDF0346;MDF0347;MDF0348;MDF0349;MDF0350;MDF0351;MDF0352;MDF0353;MDF0354;MDF0355;MDF0356;MDF0357;MDF0358;MDF0363;MDF0364;MDF0365;MDF0366;MDF0367;MDF0368;MDF0369;MDF0370;MDF0371;MDF0372;MDF0373;MDF0374;MDF0375;MDF0376;MDF0377;MDF0378;MDF0379;MDF0380;MDF0381;MDF0382;MDF0383;MDF0384;MDF0385;MDF0386;MDF0387;MDF0393;MDF0394;MDF0395;MDF0396;MDF0397;MDF0398;MDF0399;MDF0400;MDF0401;MDF0402;MDF0403;MDF0404;MDF0405;MDF0406;MDF0589;MDF0590;MDF0591;MDF0592;MDF0593;MDF0594;MDF0595;MDF0596;MDF0597;MDF0598;MDF0599;MDF0600;MDF0601;MDF0602;MDF0603;MDF0604;MDF0605;MDF0606;MDF0607;MDF0702;MDF0703;MDF0704;MDF0705;MDF0706;MDF0707;MDF0708;MDF0709;MDF0710;MDF0711;MDF0712;MDF0713;MDF0714;MDF0715;MDF0716;MDF0717;MDF0718;MDF0719;MDF0720;MDF0721;MDF0722;MDF0723;MDF0724;MDF0725;MDF0726;MDF0727;MDF0728;MDF0729;MDF0730;MDF0731;MDF0732;MDF0733;MDF0734;MDF0735;MDF0736;MDF0737;MDF0738;MDF0739;MDF0740;MDF0741;MDF0742;MDF0743;MDF0744;MDF0745;MDF0746;MDF0747;MDF0748;MDF0749;MDF0750;MDF0751;MDF0752;MDF0753;MDF0754;MDF0755;MDF0756;MDF0757;MDF0758;MDF0774;MDF0775;MDF0797;MDF0799;MDF0801;MDF0802;MDF0803;MDF0804;MDF0805;MDF0806;MDF0807;MDF0808;MDF0809;MDF0810;MDF0811;MDF0812;MDF0813;MDF0814;MDF0815;MDF0816;MDF0817;MDF0818;MDF0819;MDF0820;MDF0821;MDF0826;MDF0827;MDF0828;MDF0829;MDF0830;MDF0831;MDF0832;MDF0833;MDF0834;MDF0835;MDF0836;MDF0837;MDF0838;MDF0839;MDF0840;MDF0841;MDF0842;MDF0843;MDF0844;MDF0845;MDF0846;MDF0847;MDF0848;MDF0849;MDF0850;MDF0856;MDF0857;MDF0858;MDF0859;MDF0860;MDF0861;MDF0862;MDF0863;MDF0864;MDF0865;MDF0866;MDF0867;MDF0868;MDF0869. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. Primary gt990datalake-rawdata.s3.amazonaws.com-efiledata-xmlfiles-202231329349104238-public-xml-20260916T124640Z.xml. via=live.; lane=research/grok-out/MD47-entity-edge-audit.csv#C02; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0614,ARC-bound awards read as METR receipts (excluding the separate ARC→METR transfer rows),,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,funder filings,reclassify implied onward-money reading of 66 promoted edges,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521349349310887_public.xml,<CashGrantAmt>100000</CashGrantAmt>,2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=66,66,,A grant to Alignment Research Center EIN 86-3605182 is not a grant to METR EIN 99-1219864.,CONFIRMED,,"Task C false-pipe reclassification. A grant to Alignment Research Center EIN 86-3605182 is not a grant to METR EIN 99-1219864. Promoted row_ids: MDF0039;MDF0040;MDF0041;MDF0042;MDF0043;MDF0044;MDF0048;MDF0049;MDF0050;MDF0054;MDF0055;MDF0056;MDF0057;MDF0059;MDF0060;MDF0061;MDF0063;MDF0066;MDF0067;MDF0068;MDF0069;MDF0077;MDF0083;MDF0084;MDF0085;MDF0088;MDF0209;MDF0210;MDF0335;MDF0337;MDF0413;MDF0414;MDF0415;MDF0502;MDF0503;MDF0504;MDF0505;MDF0506;MDF0507;MDF0511;MDF0512;MDF0513;MDF0517;MDF0518;MDF0519;MDF0520;MDF0522;MDF0523;MDF0524;MDF0526;MDF0529;MDF0530;MDF0531;MDF0532;MDF0540;MDF0546;MDF0547;MDF0548;MDF0551;MDF0672;MDF0673;MDF0798;MDF0800;MDF0876;MDF0877;MDF0878. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. Primary gt990datalake-rawdata.s3.amazonaws.com-efiledata-xmlfiles-202521349349310887-public-xml-20260916T124640Z.excerpt.xml. via=live.; lane=research/grok-out/MD47-entity-edge-audit.csv#C03; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0615,SFF/Longview/Open Philanthropy recommendations read as payments,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,reclassify implied onward-money reading of 73 promoted edges,https://survivalandflourishing.fund/sff-2024-recommendations,<div>Model Evaluation and Threat Research</div>,2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=73,73,,money_type=recommendation is not a payment; a recommendation is not a receipt (STATE SFF recommendation vs payment).,CONFIRMED,,"Task C false-pipe reclassification. money_type=recommendation is not a payment; a recommendation is not a receipt (STATE SFF recommendation vs payment). Promoted row_ids: MDF0008;MDF0009;MDF0013;MDF0045;MDF0046;MDF0047;MDF0048;MDF0049;MDF0050;MDF0066;MDF0067;MDF0070;MDF0071;MDF0074;MDF0075;MDF0076;MDF0077;MDF0079;MDF0080;MDF0082;MDF0083;MDF0084;MDF0085;MDF0088;MDF0093;MDF0123;MDF0124;MDF0196;MDF0197;MDF0198;MDF0200;MDF0201;MDF0209;MDF0210;MDF0215;MDF0216;MDF0415;MDF0471;MDF0472;MDF0476;MDF0508;MDF0509;MDF0510;MDF0511;MDF0512;MDF0513;MDF0529;MDF0530;MDF0533;MDF0534;MDF0537;MDF0538;MDF0542;MDF0543;MDF0545;MDF0546;MDF0547;MDF0548;MDF0551;MDF0556;MDF0586;MDF0587;MDF0659;MDF0660;MDF0661;MDF0663;MDF0664;MDF0672;MDF0673;MDF0678;MDF0679;MDF0878;MDR0029. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. Primary survivalandflourishing.fund-sff-2024-recommendations-20260916T124640Z.html. via=live.; lane=research/grok-out/MD47-entity-edge-audit.csv#C04; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0616,Audacious/Canary joint commitments read as documented METR receipts,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,funder filings,reclassify implied onward-money reading of 78 promoted edges,https://www.rand.org/news/press/2024/10/09.html,"The Audacious Project, a collaborative funding initiative housed at TED, has committed approximately $38 million to RAND and METR for Canary, a new research collaboration designed",2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=78,78,,Joint Canary commitment language and RAND-side Canary gifts are not a documented cash pipe into METR.,CONFIRMED,,"Task C false-pipe reclassification. Joint Canary commitment language and RAND-side Canary gifts are not a documented cash pipe into METR. Promoted row_ids: MDF0005;MDF0087;MDF0125;MDF0148;MDF0149;MDF0165;MDF0166;MDF0167;MDF0168;MDF0169;MDF0170;MDF0171;MDF0172;MDF0173;MDF0174;MDF0175;MDF0176;MDF0177;MDF0178;MDF0179;MDF0180;MDF0181;MDF0182;MDF0183;MDF0184;MDF0185;MDF0186;MDF0187;MDF0188;MDF0189;MDF0190;MDF0194;MDF0195;MDF0208;MDF0297;MDF0298;MDF0314;MDF0417;MDF0468;MDF0550;MDF0588;MDF0611;MDF0612;MDF0628;MDF0629;MDF0630;MDF0631;MDF0632;MDF0633;MDF0634;MDF0635;MDF0636;MDF0637;MDF0638;MDF0639;MDF0640;MDF0641;MDF0642;MDF0643;MDF0644;MDF0645;MDF0646;MDF0647;MDF0648;MDF0649;MDF0650;MDF0651;MDF0652;MDF0653;MDF0657;MDF0658;MDF0671;MDF0760;MDF0761;MDF0777;MDF0880;MDR0030;MDR0033. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. Primary www.rand.org-news-press-2024-10-09-html-20260916T124640Z.html. via=live.; lane=research/grok-out/MD47-entity-edge-audit.csv#C05; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0617,Anthropic equity / priced-round participation read as METR donations,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,funder filings,reclassify implied onward-money reading of 50 promoted edges,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202121349349102747_public.xml,<GrantOrContributionPdDurYrGrp>,2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=50,50,,An Anthropic share purchase or round participation is not a donation to METR.,CONFIRMED,,"Task C false-pipe reclassification. An Anthropic share purchase or round participation is not a donation to METR. Promoted row_ids: MDF0317;MDF0318;MDF0319;MDF0320;MDF0321;MDF0322;MDF0323;MDF0325;MDF0326;MDF0327;MDF0329;MDF0330;MDF0331;MDF0333;MDF0780;MDF0781;MDF0782;MDF0783;MDF0784;MDF0785;MDF0786;MDF0788;MDF0789;MDF0790;MDF0792;MDF0793;MDF0794;MDF0796;MDR0001;MDR0002;MDR0004;MDR0005;MDR0006;MDR0007;MDR0008;MDR0009;MDR0010;MDR0024;MDR0080;MDR0081;MDR0082;MDR0083;MDR0084;MDR0085;MDR0086;MDR0087;MDR0088;MDR0123;MDR0124;MDR0125. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. Primary gt990datalake-rawdata.s3.amazonaws.com-efiledata-xmlfiles-202121349349102747-public-xml-20260916T124640Z.xml. via=live.; lane=research/grok-out/MD47-entity-edge-audit.csv#C06; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0618,Named-supporter acknowledgments (no amount) read as grants,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,issuer statements,reclassify implied onward-money reading of 55 promoted edges,https://metr.org/about,METR is funded by donations. We are grateful to METR’s many supporters: from METR’s first institutional-scale funding th,2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=55,55,,A name on metr.org/about is not a documented transaction.,CONFIRMED,,"Task C false-pipe reclassification. A name on metr.org/about is not a documented transaction. Promoted row_ids: MDF0018;MDF0019;MDF0022;MDF0023;MDF0024;MDF0025;MDF0026;MDF0027;MDF0028;MDF0029;MDF0030;MDF0213;MDF0214;MDF0223;MDF0224;MDF0225;MDF0226;MDF0227;MDF0228;MDF0229;MDF0230;MDF0231;MDF0232;MDF0233;MDF0234;MDF0235;MDF0481;MDF0482;MDF0485;MDF0486;MDF0487;MDF0488;MDF0489;MDF0490;MDF0491;MDF0492;MDF0493;MDF0676;MDF0677;MDF0686;MDF0687;MDF0688;MDF0689;MDF0690;MDF0691;MDF0692;MDF0693;MDF0694;MDF0695;MDF0696;MDF0697;MDF0698;MDR0021;MDR0022;MDR0023. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. via=live. cited document re-fetched this run. Primary metr.org-about-20260916T124640Z.html; cited document re-fetched this run.; lane=research/grok-out/MD47-entity-edge-audit.csv#C07; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
MDP0619,Recipient-side unnamed 990 totals read as identified funder pipes,,,,adjacency,no,C,MDP,C06.E4;C05.E3,,,,,,,,,,,,,,,,,,,,,,,,,recipient filings,reclassify implied onward-money reading of 30 promoted edges,https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11C.zip,<CYContributionsGrantsAmt>13603035</CYContributionsGrantsAmt>,2026-09-16T14:07:47Z,reclassified implied onward-money reading to adjacency; documented_transaction not yes; not a cash pipe; not a money flow (C06.E4); n=30,30,,Unnamed contribution totals are not a named-payer documented transaction.,CONFIRMED,,"Task C false-pipe reclassification. Unnamed contribution totals are not a named-payer documented transaction. Promoted row_ids: MDF0031;MDF0032;MDF0033;MDF0035;MDF0146;MDF0147;MDF0318;MDF0320;MDF0322;MDF0325;MDF0329;MDF0330;MDF0333;MDF0410;MDF0411;MDF0494;MDF0495;MDF0496;MDF0498;MDF0609;MDF0610;MDF0781;MDF0783;MDF0785;MDF0788;MDF0792;MDF0793;MDF0796;MDF0873;MDF0874. research/STATE.md read 2026-09-16 before adding facts; OPEN C06.E4 adjacency labelling, Jane Street individual-vs-firm, ARC vs METR, SFF recommendation vs payment, and entity-separation standing rule were re-verified against this-run primaries / the promoted row's cited document this run, not copied as new discoveries. no_kevinnbass_sources. Types/periods/currencies are never summed. Primary gt990datalake-rawdata.s3.amazonaws.com-efiledata-xmlfiles-202523209349300367-public-xml-20260916T124640Z.xml. via=gt_xml_for_irs_zip_member.; lane=research/grok-out/MD47-entity-edge-audit.csv#C08; review=research/agents-2026-09-16/MDREVIEW-MD47.md"
