# metr_deep MDR table relationships.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDRNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,subject,to_entity,relationship_type,start_date,end_date,task,target_prefix,element_ids,entity_type,aliases,identifier,from_entity,intermediary,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,project,provider,in_kind_type,quantity_or_value,terms,policy_version,disclosure_recusal,provider_authority,personnel_conflicts,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDR0018,Steve Newman self-statement: chairman and president of Golden Gate Institute for AI,Golden Gate Institute for AI,self-described chairman and president of Golden Gate Institute for AI,,,C,MDE,C02.E2,individual,,,Steve Newman,,,,,,,,,,,,,,,,,,,,,,self-statements,GET https://secondthoughts.ai/about,https://secondthoughts.ai/about,My name is Steve Newman. I’m chairman and president of the,2026-09-16T05:33:55Z,self-described chairman and president of Golden Gate Institute for AI; METR gift date undisclosed,1,,About page is undated as to when the role began.,DIFFERS,,Primary: secondthoughts-about-20260916T053355Z.html. Also fetched https://www.goldengateinstitute.org/ (ggiai-org-20260916T053355Z.html).; audit-1 2026-09-16: lane said relationship_type=; audit-2 2026-09-16: lane said to_entity=; lane=research/grok-out/MD08-named-individual-donors.csv#32; review=research/agents-2026-09-16/MDREVIEW-MD08.md
MDR0019,"Steve Newman listed on Epoch AI board of directors (evaluator org, not employer of METR gift)",Epoch AI,listed on Epoch AI board of directors,,,C,MDE,C02.E2,individual,,,Steve Newman,,,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://epoch.ai/about/team,https://epoch.ai/about/team,Steve Newman,2026-09-16T05:33:55Z,name appears in Board of directors grid; page does not label him a donor to Epoch or METR,1,,Board role is not employment and is not a METR gift. Names are in separate HTML nodes; quote is the name string as it appears on the page.,DIFFERS,,Primary: epoch-team-20260916T053355Z.html. Heading Board of directors is on the same page.; audit-1 2026-09-16: lane said relationship_type=board director; audit-2 2026-09-16: lane said to_entity=Epoch AI; lane=research/grok-out/MD08-named-individual-donors.csv#33; review=research/agents-2026-09-16/MDREVIEW-MD08.md
MDR0020,related tax-exempt organization Alignment Research Center,Model Evaluation and Threat Research Inc,related tax-exempt organization (Schedule R); not a controlled organization,,,C,MDR,C02.E4,recipient,ARC,86-3605182,Alignment Research Center,,,,,,,,,,,,,,,,,,,,related organization,yes,recipient filings,IRS990ScheduleR IdRelatedTaxExemptOrgGrp,https://apps.irs.gov/pub/epostcard/990/xml/2025/2025_TEOS_XML_11C.zip,<IdRelatedTaxExemptOrgGrp>,2026-09-16T05:44:08Z,one related tax-exempt org,1,,,CONFIRMED,,ALIGNMENT RESEARCH CENTER EIN 863605182; PrimaryActivitiesTxt=MACHINE LEARNING; LegalDomicileStateCd=CA; ExemptCodeSectionTxt=501(C)3; PublicCharityStatusTxt=LINE 7; ControlledOrganizationInd=0. RelatedEntityInd=1; RelatedOrganizationCtrlEntInd=0. METR InitialReturnInd=X FormationYr=2024; this return does not state predecessor or parent.; lane=research/grok-out/MD01-metr-recipient-baseline.csv#11; review=research/agents-2026-09-16/MDREVIEW-MD01.md
MDR0021,LaCentra-Sumerlin,METR,"acknowledged supporter on the recipient's own list; amount, date, vehicle and purpose not disclosed",,,B,MDR,C02.E2,private foundation,LaCentra-Sumerlin Foundation,named as LaCentra-Sumerlin Foundation on metr.org/about,LaCentra-Sumerlin Foundation,,,,,,,,,,,,,,,,,,,,named on recipient about page; not a filing-level grant line,,issuer statements,GET https://metr.org/about Funding paragraph,https://metr.org/about,"the Packard Foundation, LaCentra-Sumerlin Foundation, Astralis Foundation and Expa.org",2026-09-16T05:35:15Z,"METR names LaCentra-Sumerlin Foundation among foundation supporters. No amount, date, vehicle, or purpose is stated.",1,,"A named-supporter acknowledgment is not a payment, commitment amount, or 990 line.",DIFFERS,,Recipient-side naming only. See Task B none-found on the entity's own materials and Task C filings.; audit-1 2026-09-16: lane said relationship_type=named supporter; lane=research/grok-out/MD06-lacentra-astralis-expa.csv#7; review=research/agents-2026-09-16/MDREVIEW-MD06.md
MDR0022,Astralis,METR,"acknowledged supporter on the recipient's own list; amount, date, vehicle and purpose not disclosed",,,B,MDR,C02.E2,private foundation,Astralis Foundation,named as Astralis Foundation on metr.org/about,Astralis Foundation,,,,,,,,,,,,,,,,,,,,named on recipient about page; not a filing-level grant line,,issuer statements,GET https://metr.org/about Funding paragraph,https://metr.org/about,"the Packard Foundation, LaCentra-Sumerlin Foundation, Astralis Foundation and Expa.org",2026-09-16T05:35:15Z,"METR names Astralis Foundation among foundation supporters. No amount, date, vehicle, or purpose is stated.",1,,"A named-supporter acknowledgment is not a payment, commitment amount, or 990 line.",DIFFERS,,Recipient-side naming only. See Task B none-found on the entity's own materials and Task C filings.; audit-1 2026-09-16: lane said relationship_type=named supporter; lane=research/grok-out/MD06-lacentra-astralis-expa.csv#8; review=research/agents-2026-09-16/MDREVIEW-MD06.md
MDR0023,Expa.org,METR,"acknowledged supporter on the recipient's own list; amount, date, vehicle and purpose not disclosed",,,B,MDR,C02.E2,private foundation,Expa.org,named as Expa.org on metr.org/about,Expa.org,,,,,,,,,,,,,,,,,,,,named on recipient about page; not a filing-level grant line,,issuer statements,GET https://metr.org/about Funding paragraph,https://metr.org/about,"the Packard Foundation, LaCentra-Sumerlin Foundation, Astralis Foundation and Expa.org",2026-09-16T05:35:15Z,"METR names Expa.org among foundation supporters. No amount, date, vehicle, or purpose is stated.",1,,"A named-supporter acknowledgment is not a payment, commitment amount, or 990 line.",DIFFERS,,Recipient-side naming only. See Task B none-found on the entity's own materials and Task C filings.; audit-1 2026-09-16: lane said relationship_type=named supporter; lane=research/grok-out/MD06-lacentra-astralis-expa.csv#9; review=research/agents-2026-09-16/MDREVIEW-MD06.md
MDR0024,Jaan Tallinn led Anthropic Series A (issuer statement),Anthropic,led Series A financing round,2021-05-28,,D,MDR,C05.E1;C05.E2,individual,,,Jaan Tallinn,,investments,equity_value,,USD,2021-05-28,day,,,,,,,$124 million round; individual amount not disclosed,,,,,,,Anthropic Series A announcement,issuer statements,GET https://www.anthropic.com/news/anthropic-raises-124-million-to-build-more-reliable-general-ai-systems,https://www.anthropic.com/news/anthropic-raises-124-million-to-build-more-reliable-general-ai-systems,"The Series A round was led by Jaan Tallinn, technology investor and co-founder of Skype. The round included participation from James McClave, Dustin Moskovitz, the Center for Emerging Risk Research, Eric Schmidt, and others.",2026-09-16T06:04:57Z,Issuer names Jaan Tallinn as Series A lead; individual dollar amount and share count not disclosed,1,,Round size is not Tallinn's check. This investment fact is not evidence about any SFF/METR grant.,CONFIRMED,,Live fetch anthropic-series-a.html-20260916T060457Z; readable text via r.jina.ai saved as anthropic-series-a-jina.md-20260916T060457Z. Keep the individual separate from Metaplanet (investment vehicle named only in later press).; lane=research/grok-out/MD09-sff-tallinn.csv#39; review=research/agents-2026-09-16/MDREVIEW-MD09.md
MDR0025,Tallinn stated he declined an Anthropic board seat (2023 Semafor interview),Anthropic,declined board seat (press interview),2023-04-28,,D,MDR,C05.E1;C05.E2,individual,,,Jaan Tallinn,,,,,,2023-04-28,day,,,,,,,,,,,,,,,press,GET https://www.semafor.com/article/04/28/2023/co-founder-of-skype-invested-in-hot-ai-startups-but-thinks-he-failed,https://www.semafor.com/article/04/28/2023/co-founder-of-skype-invested-in-hot-ai-startups-but-thinks-he-failed,"Instead of taking a board seat, Tallinn said he wanted someone he trusted to join Anthropic’s board and argued for Luke Muehlhauser",2026-09-16T06:04:57Z,2023-04-28 Semafor: Tallinn said he did not take a board seat; this is not a board-observer confirmation and is not grant evidence,1,,"Interview is press, not an issuer governance filing. Dated 2023-04-28, separate from any later observer claim.",CONFIRMED,,Live fetch semafor-tallinn-2023.html-20260916T060457Z (JS shell) and semafor-tallinn-2023-jina-https.md-20260916T060457Z (body via r.jina.ai https). Do not treat as evidence about the grant.; lane=research/grok-out/MD09-sff-tallinn.csv#41; review=research/agents-2026-09-16/MDREVIEW-MD09.md
MDR0026,Press reports Tallinn is an Anthropic board observer and quotes him declining board membership (2026),Anthropic,reported board observer (not a director on the issuer list),,,D,MDR,C05.E1;C05.E2,individual,,,Jaan Tallinn,,,,,,2026-02-22,day,,,,,,,,,,,,,,,press,GET Postimees 2026-02-22 citing Äripäev radio January 2026,https://majandus.postimees.ee/8418603/tabel-jaan-tallinna-osalusega-anthropicu-vaartus-on-nuud-enam-kui-kolmandik-triljonit,"Samas on Tallinnal ilmselt piisavalt suur osalus, et ta võiks olla ka ettevõtte nõukogu liige, aga on nõukogu vaatleja. «Ma nimelt ei tahtnud nõukogu liikmeks astuda, kuna mu põhitöö on ikka AI-riskide vähendamine",2026-09-16T06:04:57Z,2026-02-22 Postimees reports observer status and quotes Tallinn declining a board seat; not an issuer confirmation; not grant evidence,1,,"Observer role is press-reported, separately dated from the 2021 investment and from the grants. Äripäev radio audio was not retrieved.",CONFIRMED,,Live fetch postimees-tallinn-anthropic-jina.md-20260916T060457Z. Separately sourced from the Series A announcement. Do not treat as evidence about the grant.; lane=research/grok-out/MD09-sff-tallinn.csv#42; review=research/agents-2026-09-16/MDREVIEW-MD09.md
MDR0027,GWWC donors to ECF are not METR donors,Emerging Challenges Fund / Longview-recommended grantees,donation to pooled fund (not a documented gift to METR),,,D,MDR,C02.E5;C06.E1,DAF account,,,unnamed donors to Giving What We Can / ECF,Giving What We Can,,transfer,,,,,,,,,,,,,,,,,adjacency only unless a document ties the specific money to METR,no,issuer statements,GET Longview ECF page (GWWC processor language),https://www.longview.org/fund/emerging-challenges-fund/,Giving What We Can to manage donations to this fund.                                                                            </p>,2026-09-16T06:06:36Z,donations are to GWWC; Longview recommends disbursement; donor-to-fund is not donor-to-METR,1,a document that names a specific GWWC/ECF donor and the METR payment of that money,Do not deanonymize pooled-fund donors.,CONFIRMED,,Task D: a donor to the pooled fund is not recorded as a METR donor. GWWC is the donation processor/legal donee of website gifts. Saved longview-emerging-challenges-20260916T060636Z.html.; lane=research/grok-out/MD10-longview-pooled-regrants.csv#25; review=research/agents-2026-09-16/MDREVIEW-MD10.md
MDR0028,Effektiv Spenden fund donors are not METR donors,Giving Fund: Safeguarding the future,donation to pooled fund,,,D,MDR,C02.E5;C06.E1,individual,,,unnamed donors to Giving Fund: Safeguarding the future,UES gGmbH / Effektiv Spenden Schweiz,,transfer,,,,,,,,,,,,,,,,,adjacency only,no,issuer statements,Wayback GET safeguarding-the-future (fund donor language),https://effektiv-spenden.org/en/safeguarding-the-future/,"tax deductible, even if the recommended organizations are based abroad. We will automatically send you a donation receipt for all your donations by e-mail at the end of February of the following year. You don't have to do anything else.</p></div></div></div><div class=""wp-block-accordion-toggle-acco",2026-09-16T06:12:00Z,"fund donors receive a receipt from Effektiv Spenden; that is not a METR gift unless the EUR 128,000 line is the specific money",1,none: do not deanonymize the fund's donors,"The August 2023 METR regrant is a fund-level allocation, not an identified natural-person gift to METR.",CONFIRMED,,"Keep fund donors, UES gGmbH, ESS, and METR on separate rows. Saved wayback-es-safeguarding-id-20260916T061200Z.html.; lane=research/grok-out/MD10-longview-pooled-regrants.csv#26; review=research/agents-2026-09-16/MDREVIEW-MD10.md"
MDR0029,SFF recommender named on SFF table is not merged into METR's donor identity,"Model Evaluation and Threat Research, Inc.",SFF recommendation table; recommender column is not a METR donor row,,,D,MDR,C02.E5;C06.E1,individual,,,Survival and Flourishing Fund (recommendation vehicle),,,recommendation,,,,,,,,,,,,,,,,,adjacency,,issuer statements,GET https://survivalandflourishing.fund/recommendations,https://survivalandflourishing.fund/recommendations,"Model Evaluation &amp; Threat Research (METR)</td><td class=""in-grid"">$120,000 +$428,000‡</td><td class=""in-grid"">Model Evaluation and Threat Research, Inc.</td><td class=""in-grid"">General support</td></tr><tr><td class=""in-grid"">SFF-2025</td><td class=""in-grid"">Jaan Tallinn</td><td class=""in-grid"">",2026-09-16T06:12:00Z,SFF table names a recommender and a legal recipient separately; this lane does not treat the recommender as a METR donor,1,MD09 for SFF paid-status,No deanonymization beyond the public SFF table. Recommender identity is already on SFF's public table; it is not copied here as a METR donor.,CONFIRMED,,"Task D / entity split. METR names the SFF route as recommendations, not a named individual donor class.; lane=research/grok-out/MD10-longview-pooled-regrants.csv#28; review=research/agents-2026-09-16/MDREVIEW-MD10.md"
MDR0030,RAND names RAND and METR as contributors and Ella Guest and Beth Barnes as Canary leads,METR,named project collaboration,,,A,MDR,C06.E2,,,,RAND Corporation,,,,,,2024-10-09,day,,,,Canary,,,,,,,,"RAND researcher Ella Guest and Beth Barnes, the founder and head of research at METR will lead the research efforts for Canary",,,issuer statements,GET https://www.rand.org/news/press/2024/10/09.html,https://www.rand.org/news/press/2024/10/09.html,"Researchers from nonpartisan, nonprofit RAND and METR, an AI evaluation research nonprofit, will each contribute to the project, building on their collective expertise in misuse risk and AI system autonomy, respectively.",2026-09-16T07:19:01Z,Legal recipients named by RAND: RAND and METR; public-role leads named,1,,"Each contribute is not a dollar split. Named people are public roles on the announcement, not a money flow.",CONFIRMED,,Same primary as A04. Beth Barnes and Ella Guest named only as public project leads. Entities unmerged.; lane=research/grok-out/MD16-canary-award-structure.csv#A05; review=research/agents-2026-09-16/MDREVIEW-MD16.md
MDR0031,NIST AI Consortium / AISIC public member list names METR,Model Evaluation and Threat Research (METR),consortium membership (listed),,,B,MDR,C06.E3,recipient,METR; formerly ARC Evals,,National Institute of Standards and Technology (NIST AI Consortium; formerly AISIC),,,,,,2026-09-03,day,,,,,,,,,,,,,,no; membership listing is not a payment,issuer statements,GET https://www.nist.gov/artificial-intelligence/nist-ai-consortium/nist-ai-consortium-members ; also /artificial-intelligence-safety-institute/aisic-members,https://www.nist.gov/artificial-intelligence/nist-ai-consortium/nist-ai-consortium-members,"Model Evaluation and Threat Research (METR, formerly ARC Evals)",2026-09-16T07:29:15Z,"METR listed as a consortium member; award id, obligated value, potential value, and period are not stated on this page",1,https://www.nist.gov/artificial-intelligence/nist-ai-consortium/submit-letter-interest-join-nist-ai-consortium,A member-list line is not a published CRADA instrument and is not a USAspending award. Value and METR's share are not disclosed here.,CONFIRMED,,"Page footer Created February 7, 2024, Updated September 3, 2026. Same list string on aisic-members URL (nist-aisic-members-v1-20260916T072914Z.html) and r.jina.ai render nist-members-jina-20260916T072918Z.html. Do not merge Alignment Research Center EIN 86-3605182. Not typed as an award (Task D).; lane=research/grok-out/MD21-us-public-sector-awards.csv#B01; review=research/agents-2026-09-16/MDREVIEW-MD21.md"
MDR0032,METR self-statement of California Cybersecurity Task Force membership (not an award),METR,self-stated task-force membership,,,C,MDR,C06.E3,recipient,METR,,California Cybersecurity Task Force / Cal OES,,,,,,,,,,,,,,,,,,,,,no,issuer statements,GET https://metr.org/about ; Partnerships paragraph,https://metr.org/about,"We are also part of the <a href=""https://www.nist.gov/artificial-intelligence/artificial-intelligence-safety-institute/aisic-members"">NIST AI Safety Institute Consortium</a> and <a href=""https://www.caloes.ca.gov/office-of-the-director/operations/homeland-security/california-cybersecurity-integratio",2026-09-16T07:31:53Z,"METR states it is part of the California Cybersecurity Task Force; this is not a state award, grant, or contract on this page",1,https://www.caloes.ca.gov/office-of-the-director/operations/homeland-security/california-cybersecurity-integration-center/california-cybersecurity-task-force/,Self-statement is not a Cal OES award record. UK AISI partnership and EU AI Office technical assistance on the same sentence are MD19/MD20 routes and are not re-run as this lane's primary search.,CONFIRMED,,Visible text after tag strip: We are also part of the NIST AI Safety Institute Consortium and California Cybersecurity Task Force. quote_300 is the contiguous live-HTML window. Also saved metr-org-home-20260916T072741Z.html. Not typed as an award (Task D).; lane=research/grok-out/MD21-us-public-sector-awards.csv#C01; review=research/agents-2026-09-16/MDREVIEW-MD21.md
MDR0033,RAND CAST is the centre that houses Canary,Canary (RAND–METR initiative),housing centre / project operator,,,A,MDR,C06.E1;C06.E2,research center (not a separate EIN on these pages),"RAND CAST; Center on AI, Security, and Technology; formerly TASP and Meselson Center",housed at RAND Corporation EIN 95-1958142,"RAND Center on AI, Security, and Technology",,,,,,,,,,,Canary,,,,,,,,,,no,issuer statements,GET https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology.html,https://www.rand.org/global-and-emerging-risks/centers/ai-security-and-technology.html,"CAST operates Canary, a RAND–METR initiative that advances safer frontier AI through rigorous risk evaluation and biosecurity research.",2026-09-16T07:18:22Z,CAST named as operator/housing centre of Canary; CAST formed by merger of Technology and Security Policy Center and Meselson Center,1,,CAST is not shown as a separate legal entity or EIN on this page; receipts remain to RAND Corporation.,CONFIRMED,,Housing-centre identification for Task A. CAST is not merged with METR or with The Audacious Project. Primary rand-cast-home-20260916T071822Z.html.; lane=research/grok-out/MD17-rand-canary-receipts.csv#3; review=research/agents-2026-09-16/MDREVIEW-MD17.md
MDR0034,Frontier AI Taskforce first progress report names ARC Evals as an initial partnership — no contract value,ARC Evals,announced partnership,,,B,MDR,C06.E3,,ARC Evals; Alignment Research Centre Evals,https://www.gov.uk/government/publications/frontier-ai-taskforce-first-progress-report,Frontier AI Taskforce (UK government; later AISI),,,,,,2023-09-07,day,,,,Frontier AI Taskforce,,,,,,,,,partnership announcement without award id or value,,issuer statements,GET GOV.UK HTML of frontier-ai-taskforce-first-progress-report,https://www.gov.uk/government/publications/frontier-ai-taskforce-first-progress-report/frontier-ai-taskforce-first-progress-report,"<strong><abbr title=""Alignment Research Centre"">ARC</abbr> Evals</strong> is a non-profit that works on assessing catastrophic risks from frontier <abbr title=""artificial intelligence"">AI</abbr> systems, and have previously worked with OpenAI and Anthropic on evaluating the “autonomous replication a",2026-09-16T08:27:53Z,"Partnership with ARC Evals announced; no award notice id, legal supplier line, GBP value or METR share in this document.",1,https://www.gov.uk/government/publications/frontier-ai-taskforce-second-progress-report/frontier-ai-taskforce-second-progress-report,ARC Evals is a historical METR alias; Alignment Research Centre/Center the 501(c)(3) is kept unmerged. r.jina.ai HTTP 403 this run; quote is a contiguous substring of the live GOV.UK HTML.,CONFIRMED,,AISI publication lineage (Taskforce predecessor). Live re-check. Saved govuk-taskforce-progress_20260916T082753Z.html.; lane=research/grok-out/MD19-uk-aisi-contracts.csv#B02; review=research/agents-2026-09-16/MDREVIEW-MD19.md
MDR0035,Frontier AI Taskforce second progress report lists ARC Evals among announced partnerships — still no value,ARC Evals,announced partnership,,,B,MDR,C06.E3,,ARC Evals,,Frontier AI Taskforce,,,,,,,,,,,,Frontier AI Taskforce,,,,,,,,partnership list without award value,,issuer statements,GET https://www.gov.uk/government/publications/frontier-ai-taskforce-second-progress-report/frontier-ai-taskforce-second-progress-report,https://www.gov.uk/government/publications/frontier-ai-taskforce-second-progress-report/frontier-ai-taskforce-second-progress-report,"we announced partnerships with ARC Evals, Advai, The Centre for \u003cabbr title=\""artificial intelligence\""\u003eAI\u003c/abbr\u003e Safety, Collective Intelligence Project, Faculty, Gryphon Scientific, RAND, Redwood Research and Trail of Bits. By partnering with leading organisations we are helpin",2026-09-16T08:27:55Z,ARC Evals remains in the partnership list; no METR/ARC Evals award id or GBP amount.,1,,"Live HTML stores the sentence JSON-escaped after this prefix. Later 'new contracts' in the 2023 news item name Advai, Gryphon Scientific and Faculty AI, not ARC Evals.",CONFIRMED,,Saved govuk-taskforce-second-html_20260916T082755Z.html. Quote is a contiguous substring of the saved HTML.; lane=research/grok-out/MD19-uk-aisi-contracts.csv#B04; review=research/agents-2026-09-16/MDREVIEW-MD19.md
MDR0036,Direct equity of evaluator staff in system providers (FRR Table A.1 2.4.4),system provider or its direct competitors,direct equity,,,B,MDR,C08.E2,project staff (unnamed as a class),,,METR evaluator staff who carried out the Frontier Risk Report evaluation,,,,,,2026-05-19,day,,,,"METR Frontier Risk Report, May 2026",,,,,,,,Do evaluator staff who carried out the evaluation own equity in the system provider or its direct competitors? No,"direct equity (category kept separate from employment, relationship, board, adjacency)",,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 2.4.4,https://metr.org/blog/2026-05-19-frontier-risk-report/,Do evaluator staff who carried out the evaluation own equity in the system provider or its direct competitors?,2026-09-16T09:30:37Z,Table cell answer: No,1,,Org-level answer for the pilot; not a per-person cap table. Not an Anthropic-holder identification. Not C05.E1.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Adjacent cell is 'No'. Direct equity is not recent employment, not simultaneous work, not a close personal relationship, not a board role, not Constellation adjacency. A firm/supporter Anthropic stake is not assigned as a staffer's conflict. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#16; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
MDR0037,Simultaneous lab work of evaluation staff (FRR Table A.1 2.4.5),system provider or its direct competitors,simultaneous lab work,,,B,MDR,C08.E2,project staff (unnamed as a class),,,METR evaluation staff working on the Frontier Risk Report evaluation,,,,,,2026-05-19,day,,,,"METR Frontier Risk Report, May 2026",,,,,,,,Do any evaluation staff working on the evaluation simultaneously work for the system provider or its direct competitors? No,simultaneous lab work (category kept separate from recent employment and from equity),,project documents,GET https://metr.org/blog/2026-05-19-frontier-risk-report/ Table A.1 2.4.5,https://metr.org/blog/2026-05-19-frontier-risk-report/,Do any evaluation staff working on the evaluation simultaneously work for the system provider or its direct competitors?,2026-09-16T09:30:37Z,Table cell answer: No,1,,This No is not a statement about former employment. Not labelled as recent lab employment.,CONFIRMED,,"Primary research/primary/MD30-project-staff-conflicts/metr-org-frontier-risk-report-20260916T093037Z.html. Adjacent cell is 'No'. Simultaneous work is a distinct category from recent lab employment. Embargo: nothing sent, nobody contacted, the approximately $71 million composition not asked. no_kevinnbass_sources. Lineage L28 evaluator-people not run; METR-specific public documents only. staff_origins.csv used as a lead list, never copied as a source.; lane=research/grok-out/MD30-project-staff-conflicts.csv#17; review=research/agents-2026-09-16/MDREVIEW-MD30.md"
