# metr_deep MDQ table project_coi.csv; scaffolded by scripts/build_tables.py 2026-09-16T04:35:10Z; ids MDQNNN; rows enter only through `python3 -m casework promote` from a reviewed lane, or from a reviewed seed import named in note; rows are never deleted, corrections append an audit note
row_id,project,provider,policy_version,terms,disclosure_recusal,provider_authority,personnel_conflicts,task,target_prefix,element_ids,subject,entity_type,aliases,identifier,from_entity,intermediary,to_entity,relationship_type,start_date,end_date,ledger,money_type,amount_usd,currency,date,date_precision,period,payment_status,purpose_restriction,in_kind_type,quantity_or_value,edge_type,documented_transaction,source_class,query_or_endpoint,url,quote_300,checked_utc,result,result_count,next_document,limitation,review_verdict,lane,note
MDQ0133,GPT-4o preliminary evaluation,OpenAI,,MDQ0112,,MDQ0112,,B,MDQ,C08.E3;C08.E4,Supporting promoted row ids for each filled cell: GPT-4o preliminary evaluation,project,,gpt-4o,,,,,,,,,,,2024-08-07,day,,,,,,,MDQ0112,project documents,GET https://metr.org/evaluations/gpt-4o-report/ ; cell-to-id map from promoted tables,https://metr.org/evaluations/gpt-4o-report/,This page provides additional details about METR’s preliminary evaluation of GPT-4o following the methodology outlined in our recent research update and the autonomy evals guide.,2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,3,,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=live-metr-org-gpt-4o-report_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-gpt-4o-report_20260916T122950Z.html; Task B is the cell-to-id map for Task A row A10.; lane=research/grok-out/MD48-independence-synthesis.csv#B10; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0134,"GPT-4 pre-deployment evaluation (ARC Evals era; Alignment Research Center, not METR)",,,,,,,A,MDQ,C08.E1;C08.E2;C08.E3;C08.E4;C08.E5,"Project independence synthesis: GPT-4 pre-deployment evaluation (ARC Evals era; Alignment Research Center, not METR)",project,,gpt-4-arc,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://cdn.openai.com/papers/gpt-4-system-card.pdf ; ARC not METR,https://cdn.openai.com/papers/gpt-4-system-card.pdf,We granted the Alignment Research Center (ARC) early access to the models as a part of our expert red teaming efforts in order to enable their team to assess risks from power-seeking behavior.,2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=0 MDI_ev=0 MDR_ev=0 MDS_neg=3,0,,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=openai-gpt4-system-card_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=openai-gpt4-system-card_20260916T122950Z.pdf; quote from promoted MDS0615; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A11; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0135,"GPT-4 pre-deployment evaluation (ARC Evals era; Alignment Research Center, not METR)",,,,,,,B,MDQ,C08.E1;C08.E2;C08.E3;C08.E4;C08.E5,"Supporting promoted row ids for each filled cell: GPT-4 pre-deployment evaluation (ARC Evals era; Alignment Research Center, not METR)",project,,gpt-4-arc,,,,,,,,,,,,,,,,,,,,issuer statements,GET https://cdn.openai.com/papers/gpt-4-system-card.pdf ; ARC not METR ; cell-to-id map from promoted tables,https://cdn.openai.com/papers/gpt-4-system-card.pdf,We granted the Alignment Research Center (ARC) early access to the models as a part of our expert red teaming efforts in order to enable their team to assess risks from power-seeking behavior.,2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,0,,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=openai-gpt4-system-card_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=openai-gpt4-system-card_20260916T122950Z.pdf; Task B is the cell-to-id map for Task A row A11.; lane=research/grok-out/MD48-independence-synthesis.csv#B11; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0136,External review of Anthropic Sabotage Risk Report (Claude Opus 4.6),Anthropic,,"unredacted version shared for review; Feb 11 and Mar 3 versions || small METR team permitted to discuss materials with Anthropic staff in a joint Slack channel and in comments of the shared document [MDI0020,MDI0029]",Appendix 'Detail on our review process' in the March 3 review PDF; five redactions in Anthropic's public report assessed by METR along four criteria [MDQ0107],"publication review of METR's review || editorial control to redact sensitive information from METR's review || general ability to veto the publication of METR's review [MDQ0023,MDQ0024,MDQ0027,MDQ0028,MDQ0107]",authors named; document states no personnel-conflict disclosure [MDQ0041],A,MDQ,C08.E2;C08.E3;C08.E4,Project independence synthesis: External review of Anthropic Sabotage Risk Report (Claude Opus 4.6),project,,anthropic-opus46-sabotage-review,,,,,,,,,,,2026-03-12,day,,,,"unredacted risk report and other review materials || draft risk report including proposed redactions; joint Slack; shared-document comments; 24+ written questions || pilot external review access [MDI0020,MDI0029,MDI0066]",,,undisclosed in the engagement documents [MDQ0107],project documents,GET sabotage-review PDF and blog,https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,"As a result of our mutual nondisclosure agreement, our review went through a publication review process by Anthropic.",2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=6 MDI_ev=3 MDR_ev=0 MDS_neg=2,9,https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=metr-org-opus-4-6-sabotage-review_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=metr-org-opus-4-6-sabotage-review_20260916T122950Z.pdf; quote from promoted MDQ0023; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A12; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0137,External review of Anthropic Sabotage Risk Report (Claude Opus 4.6),Anthropic,,"MDI0020,MDI0029",MDQ0107,"MDQ0023,MDQ0024,MDQ0027,MDQ0028,MDQ0107",MDQ0041,B,MDQ,C08.E2;C08.E3;C08.E4,Supporting promoted row ids for each filled cell: External review of Anthropic Sabotage Risk Report (Claude Opus 4.6),project,,anthropic-opus46-sabotage-review,,,,,,,,,,,2026-03-12,day,,,,"MDI0020,MDI0029,MDI0066",,,MDQ0107,project documents,GET sabotage-review PDF and blog ; cell-to-id map from promoted tables,https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,"As a result of our mutual nondisclosure agreement, our review went through a publication review process by Anthropic.",2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,6,https://metr.org/assets/sabotage-risk-report-opus-4-6-review-mar-2026.pdf,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=metr-org-opus-4-6-sabotage-review_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=metr-org-opus-4-6-sabotage-review_20260916T122950Z.pdf; Task B is the cell-to-id map for Task A row A12.; lane=research/grok-out/MD48-independence-synthesis.csv#B12; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0138,"Review of the automated R&D section, Anthropic Risk Report Feb 2026",Anthropic,,Anthropic shared additional non-public materials; METR also used non-public information from the prior sabotage-report review [MDQ0109],,Publication review by Anthropic with redaction control; general veto as a pilot; original-review PDF states no redactions happened [MDQ0109],authors named; document states no personnel-conflict disclosure [MDQ0043],A,MDQ,C08.E2;C08.E3;C08.E4,"Project independence synthesis: Review of the automated R&D section, Anthropic Risk Report Feb 2026",project,,anthropic-rd-section-review,,,,,,,,,,,2026-05-08,day,,,,,,,undisclosed in the engagement documents [MDQ0109],project documents,GET RD-section review blog,https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-review/,"Nikola Jurkovic, Beth Barnes, Hjalmar Wijk",2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=2 MDI_ev=0 MDR_ev=0 MDS_neg=1,2,https://metr.org/assets/Original%20Review%20of%20%22Risks%20from%20automated%20R&D%22%20section%20in%20the%20Anthropic%20Risk%20Report%20-%20February%202026.pdf,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=live-metr-org-rd-section-review_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-rd-section-review_20260916T122950Z.html; quote from promoted MDQ0043; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A13; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0139,"Review of the automated R&D section, Anthropic Risk Report Feb 2026",Anthropic,,MDQ0109,,MDQ0109,MDQ0043,B,MDQ,C08.E2;C08.E3;C08.E4,"Supporting promoted row ids for each filled cell: Review of the automated R&D section, Anthropic Risk Report Feb 2026",project,,anthropic-rd-section-review,,,,,,,,,,,2026-05-08,day,,,,,,,MDQ0109,project documents,GET RD-section review blog ; cell-to-id map from promoted tables,https://metr.org/blog/2026-05-08-rd-section-anthropic-risk-report-feb-2026-review/,"Nikola Jurkovic, Beth Barnes, Hjalmar Wijk",2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,4,https://metr.org/assets/Original%20Review%20of%20%22Risks%20from%20automated%20R&D%22%20section%20in%20the%20Anthropic%20Risk%20Report%20-%20February%202026.pdf,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=live-metr-org-rd-section-review_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-rd-section-review_20260916T122950Z.html; Task B is the cell-to-id map for Task A row A13.; lane=research/grok-out/MD48-independence-synthesis.csv#B13; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0140,Red-teaming Anthropic internal agent monitoring systems,Anthropic,,substantial access to relevant internal systems and information; staff available to answer questions [MDI0021],,Report to Anthropic; only a redacted version shared with a subset of METR staff — METR's public post does not reproduce the 26-page findings in full [MDQ0108],David Rein named; document states no personnel-conflict disclosure [MDQ0042],A,MDQ,C08.E2;C08.E3;C08.E4,Project independence synthesis: Red-teaming Anthropic internal agent monitoring systems,project,,anthropic-agent-monitoring,,,,,,,,,,,2026-03-25,day,,,,access to a subset of internal agent monitoring and security systems; staff available [MDI0021],three weeks; one METR staff member (David Rein) [MDI0021],,undisclosed in the engagement documents [MDQ0108],project documents,GET agent-monitoring blog,https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,a METR staff member (David Rein) recently spent three weeks,2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=2 MDI_ev=1 MDR_ev=0 MDS_neg=2,3,,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=live-metr-org-agent-monitoring_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-agent-monitoring_20260916T122950Z.html; quote from promoted MDQ0042; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A14; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0141,Red-teaming Anthropic internal agent monitoring systems,Anthropic,,MDI0021,,MDQ0108,MDQ0042,B,MDQ,C08.E2;C08.E3;C08.E4,Supporting promoted row ids for each filled cell: Red-teaming Anthropic internal agent monitoring systems,project,,anthropic-agent-monitoring,,,,,,,,,,,2026-03-25,day,,,,MDI0021,MDI0021,,MDQ0108,project documents,GET agent-monitoring blog ; cell-to-id map from promoted tables,https://metr.org/blog/2026-03-25-red-teaming-anthropic-agent-monitoring/,a METR staff member (David Rein) recently spent three weeks,2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,6,,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=live-metr-org-agent-monitoring_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-agent-monitoring_20260916T122950Z.html; Task B is the cell-to-id map for Task A row A14.; lane=research/grok-out/MD48-independence-synthesis.csv#B14; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0142,Anthropic cybersecurity-evaluation incidents investigation (agreement 2026-09-09),Anthropic,"Conflict of interest policy (version 1.0) Last updated August 28, 2026 [MDQ0095]","wide-ranging access; transcripts beyond the window; employees permitted to share confidential information; eight weeks initial || Our agreement grants METR wide-ranging access, including to transcripts beyond the window… [MDI0019,MDI0071,MDI0072]",,,,A,MDQ,C08.E1;C08.E4,Project independence synthesis: Anthropic cybersecurity-evaluation incidents investigation (agreement 2026-09-09),project,,anthropic-incident-2026-09,,,,,,,,,,,2026-09-12,day,,,,"transcripts beyond the incident window; employee interviews; confidential information || wide-ranging access (transcripts; employees) || transcripts beyond incident window; Anthropic employees permitted to share confide… [MDI0019,MDI0058,MDI0071,MDI0072]",,,"undisclosed in the engagement documents [MDQ0094,MDI0072,MDP0245]",issuer statements,GET Anthropic alignment-assessment-cybersecurity-incidents,https://www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,I am part of the team doing this independent investigation into alignment and misalignment incidents at Anthropic.,2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=2 MDI_ev=4 MDR_ev=3 MDS_neg=16,6,CCTF member roster if Cal OES publishes one,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=live-anthropic-alignment-assessment_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-anthropic-alignment-assessment_20260916T122950Z.html; quote from promoted MDQ0094; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A15; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0143,Anthropic cybersecurity-evaluation incidents investigation (agreement 2026-09-09),Anthropic,MDQ0095,"MDI0019,MDI0071,MDI0072",,,,B,MDQ,C08.E1;C08.E4,Supporting promoted row ids for each filled cell: Anthropic cybersecurity-evaluation incidents investigation (agreement 2026-09-09),project,,anthropic-incident-2026-09,,,,,,,,,,,2026-09-12,day,,,,"MDI0019,MDI0058,MDI0071,MDI0072",,,"MDQ0094,MDI0072,MDP0245",issuer statements,GET Anthropic alignment-assessment-cybersecurity-incidents ; cell-to-id map from promoted tables,https://www.anthropic.com/research/alignment-assessment-cybersecurity-incidents,I am part of the team doing this independent investigation into alignment and misalignment incidents at Anthropic.,2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,4,CCTF member roster if Cal OES publishes one,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=live-anthropic-alignment-assessment_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-anthropic-alignment-assessment_20260916T122950Z.html; Task B is the cell-to-id map for Task A row A15.; lane=research/grok-out/MD48-independence-synthesis.csv#B15; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0144,Claude 3.5 Sonnet evaluation (2024),Anthropic,,undisclosed on this page [MDQ0111],undisclosed on this page [MDQ0111],undisclosed on this page [MDQ0111],,A,MDQ,C08.E2;C08.E3;C08.E4,Project independence synthesis: Claude 3.5 Sonnet evaluation (2024),project,,claude-3-5-sonnet,,,,,,,,,,,2024-10-30,day,,,,,,,undisclosed in the engagement documents [MDQ0111],project documents,GET claude-3-5-sonnet-report,https://metr.org/evaluations/claude-3-5-sonnet-report/,METR evaluated Claude-3.5-Sonnet on tasks from both our general autonomy and AI R&D task suites.,2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=1 MDI_ev=0 MDR_ev=1 MDS_neg=1,1,,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=live-metr-org-claude-3-5-sonnet-report_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-claude-3-5-sonnet-report_20260916T122950Z.html; quote from promoted MDQ0111; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A16; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0145,Claude 3.5 Sonnet evaluation (2024),Anthropic,,MDQ0111,MDQ0111,MDQ0111,,B,MDQ,C08.E2;C08.E3;C08.E4,Supporting promoted row ids for each filled cell: Claude 3.5 Sonnet evaluation (2024),project,,claude-3-5-sonnet,,,,,,,,,,,2024-10-30,day,,,,,,,MDQ0111,project documents,GET claude-3-5-sonnet-report ; cell-to-id map from promoted tables,https://metr.org/evaluations/claude-3-5-sonnet-report/,METR evaluated Claude-3.5-Sonnet on tasks from both our general autonomy and AI R&D task suites.,2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,4,,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=live-metr-org-claude-3-5-sonnet-report_20260916T122950Z.html; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=live-metr-org-claude-3-5-sonnet-report_20260916T122950Z.html; Task B is the cell-to-id map for Task A row A16.; lane=research/grok-out/MD48-independence-synthesis.csv#B16; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0146,Claude Mythos Preview / Mythos 5.1 pre-deployment testing,Anthropic,,"assessment based primarily on information from Anthropic (card) || tested prior to release; findings incorporated into Anthropic's overall risk assessment [MDI0024,MDI0025]",,,,A,MDQ,C08.E4,Project independence synthesis: Claude Mythos Preview / Mythos 5.1 pre-deployment testing,project,,anthropic-mythos,,,,,,,,,,,2026-09-01,day,,,,"pre-deployment testing; Anthropic-supplied capability information || pre-release testing || pre-deployment model testing access [MDI0024,MDI0025,MDI0059,MDI0060]",,,,issuer statements,GET Anthropic Mythos cards,https://www-cdn.anthropic.com/8b8380204f74670be75e81c820ca8dda846ab289.pdf,"We conducted pre-deployment testing of Claude Mythos 5.1’s capabilities with METR, focusing on capabilities relevant to the automation of AI R&D.",2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=0 MDI_ev=4 MDR_ev=1 MDS_neg=1,4,https://metr.org/risk-assessment/,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=anthropic-mythos51-card_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=aef1-standard-jina_20260916T122950Z.txt; quote from promoted MDI0024; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A17; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0147,Claude Mythos Preview / Mythos 5.1 pre-deployment testing,Anthropic,,"MDI0024,MDI0025",,,,B,MDQ,C08.E4,Supporting promoted row ids for each filled cell: Claude Mythos Preview / Mythos 5.1 pre-deployment testing,project,,anthropic-mythos,,,,,,,,,,,2026-09-01,day,,,,"MDI0024,MDI0025,MDI0059,MDI0060",,,,issuer statements,GET Anthropic Mythos cards ; cell-to-id map from promoted tables,https://www-cdn.anthropic.com/8b8380204f74670be75e81c820ca8dda846ab289.pdf,"We conducted pre-deployment testing of Claude Mythos 5.1’s capabilities with METR, focusing on capabilities relevant to the automation of AI R&D.",2026-09-16T12:29:50Z,every filled cell names supporting promoted row ids; a cell with no supporting row is empty rather than filled from affiliation,2,https://metr.org/risk-assessment/,IDs are promoted MD[EFIPQRST]* row ids. Seed context-only rows are not used to fill cells.,CONFIRMED,,"primary=anthropic-mythos51-card_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=aef1-standard-jina_20260916T122950Z.txt; Task B is the cell-to-id map for Task A row A17.; lane=research/grok-out/MD48-independence-synthesis.csv#B17; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
MDQ0148,"Claude 2 / earlier snapshot audits (ARC Evals era; Alignment Research Center, not METR)",,,,,,,A,MDQ,C08.E1;C08.E2;C08.E3;C08.E4;C08.E5,"Project independence synthesis: Claude 2 / earlier snapshot audits (ARC Evals era; Alignment Research Center, not METR)",project,,claude-2-arc,,,,,,,,,,,,,,,,,,,,issuer statements,GET Claude 2 model card ; ARC not METR,https://www-cdn.anthropic.com/bd2a28d2535bfb0494cc8e2a3bf135d2e7523226/Model-Card-Claude-2.pdf,We have been working with the Alignment Research Center (ARC) since fall of 2022 to support their safety audits of our AI models.,2026-09-16T12:29:50Z,synthesis from promoted evidence rows; filled cells cite MD* ids; empty cells have no supporting evidence row (not filled from affiliation). MDQ_ev=0 MDI_ev=0 MDR_ev=0 MDS_neg=1,0,,Primary route is already-promoted rows; this lane does not invent projects absent from those rows. A later signed agreement would change only the cells named in Task D.,CONFIRMED,,"primary=anthropic-claude2-card_20260916T122950Z.pdf; synthesis cites already-promoted MD* row ids only; not new discovery. research/STATE.md read before adding facts; C08 already supported_primary; held facts re-anchored, not recollected as new. no_kevinnbass_sources; legal entities unmerged (ARC is not METR; Redwood Research is not METR; individual is not employer). money types not summed; a commitment is not a payment; in-kind is not cash; no motive asserted; nobody contacted; approximately $71 million composition not asked. primary=anthropic-claude2-card_20260916T122950Z.pdf; quote from promoted MDS0616; copy-or-live under research/primary/MD48-independence-synthesis/.; lane=research/grok-out/MD48-independence-synthesis.csv#A18; review=research/agents-2026-09-16/MDREVIEW-MD48.md"
